requirement_id,project_id,project_name,dataset_id,text,class,global_id,source,type,subclass
REQ379,PROJ-01,Zenodo System,SRSCD-Zenodo,A short audible and visual indication of the incoming call shall be provided (General purpose radio).,FR,F1_REQ_00378,file_1,NFR,Unknown
REQ380,PROJ-01,Zenodo System,SRSCD-Zenodo,The group identity of the voice group call (VBS or VGCS) shall be displayed (General purpose radio).,FR,F1_REQ_00379,file_1,NFR,Unknown
REQ381,PROJ-01,Zenodo System,SRSCD-Zenodo,"If the call is a broadcast call, the user shall be informed that he cannot speak as part of the broadcast call (General purpose radio).",FR,F1_REQ_00380,file_1,NFR,Unknown
REQ382,PROJ-01,Zenodo System,SRSCD-Zenodo,"If the call is a group call, the user has to request permission to speak during the call by using the Push-To-Talk (PTT) function (General purpose radio).",FR,F1_REQ_00381,file_1,NFR,Unknown
REQ383,PROJ-01,Zenodo System,SRSCD-Zenodo,"In a group call, a visual indication shall be provided to remind the user of the need to use the PTT function (General purpose radio).",FR,F1_REQ_00382,file_1,NFR,Unknown
REQ384,PROJ-01,Zenodo System,SRSCD-Zenodo,"In a group call, an audible and visual indication of whether the request to talk was successful shall be provided (General purpose radio).",FR,F1_REQ_00383,file_1,NFR,Unknown
REQ385,PROJ-01,Zenodo System,SRSCD-Zenodo,The user may then talk whilst the PTT function is used (General purpose radio).,FR,F1_REQ_00384,file_1,NFR,Unknown
REQ386,PROJ-01,Zenodo System,SRSCD-Zenodo,"If the user moves out of the group or broadcast call area whilst the call is in progress, an audible and visual indication of the loss of call shall be provided to the user (General purpose radio).",FR,F1_REQ_00385,file_1,NFR,Unknown
REQ387,PROJ-01,Zenodo System,SRSCD-Zenodo,Reception of an incoming Railway emergency call (if implemented) shall proceed as for a standard group or broadcast call except that a distinctive audible and visual indication shall be provided (General purpose radio).,FR,F1_REQ_00386,file_1,NFR,Unknown
REQ388,PROJ-01,Zenodo System,SRSCD-Zenodo,The radio shall provide a means for the user to terminate calls which he is authorised to terminate (i.e. all calls except broadcast or group calls not initiated by the user) (General purpose radio).,FR,F1_REQ_00387,file_1,NFR,Unknown
REQ389,PROJ-01,Zenodo System,SRSCD-Zenodo,The General purpose radio shall have an on/off switch.,FR,F1_REQ_00388,file_1,NFR,Unknown
REQ390,PROJ-01,Zenodo System,SRSCD-Zenodo,"Switching the General purpose radio 'on' shall initiate transitory lighting of any display, controls or indicator lights.",FR,F1_REQ_00389,file_1,NFR,Unknown
REQ391,PROJ-01,Zenodo System,SRSCD-Zenodo,Switching the General purpose radio 'on' shall initiate automatic self-testing.,FR,F1_REQ_00390,file_1,NFR,Unknown
REQ392,PROJ-01,Zenodo System,SRSCD-Zenodo,"If the self-test fails, a visible and audible indication shall be provided (General purpose radio).",FR,F1_REQ_00391,file_1,NFR,Unknown
REQ393,PROJ-01,Zenodo System,SRSCD-Zenodo,Switching the General purpose radio 'on' shall initiate connection to a mobile network.,FR,F1_REQ_00392,file_1,NFR,Unknown
REQ394,PROJ-01,Zenodo System,SRSCD-Zenodo,"If connection is successful, the name of the network shall be displayed and an audible confirmation of successful connection shall be given (General purpose radio).",FR,F1_REQ_00393,file_1,NFR,Unknown
REQ395,PROJ-01,Zenodo System,SRSCD-Zenodo,"If connection is not successful, an audible and visual indication shall be provided (General purpose radio).",FR,F1_REQ_00394,file_1,NFR,Unknown
REQ396,PROJ-01,Zenodo System,SRSCD-Zenodo,Switching the General purpose radio off shall cause termination of all calls under the control of (i.e. initiated by) the radio.,FR,F1_REQ_00395,file_1,NFR,Unknown
REQ397,PROJ-01,Zenodo System,SRSCD-Zenodo,Switching the General purpose radio off shall cause disconnection of the radio from the network.,FR,F1_REQ_00396,file_1,NFR,Unknown
REQ398,PROJ-01,Zenodo System,SRSCD-Zenodo,Switching the General purpose radio off shall cause clearing the display and inhibition of functions.,FR,F1_REQ_00397,file_1,NFR,Unknown
REQ399,PROJ-01,Zenodo System,SRSCD-Zenodo,"When switched off, the General purpose radio shall retain any settings and numbers which are stored at the time the radio is switched off.",FR,F1_REQ_00398,file_1,NFR,Unknown
REQ400,PROJ-01,Zenodo System,SRSCD-Zenodo,Prompts and messages shall be capable of being displayed in at least 10 languages (General purpose radio).,NFR,F1_REQ_00399,file_1,NFR,Unknown
REQ401,PROJ-01,Zenodo System,SRSCD-Zenodo,The user shall be able to select his preferred language for the display; this setting shall be retained by the General purpose radio.,FR,F1_REQ_00400,file_1,NFR,Unknown
REQ402,PROJ-01,Zenodo System,SRSCD-Zenodo,"When the General purpose radio is first powered on, the language that appears on the display shall be the default one set by the national railway.",FR,F1_REQ_00401,file_1,NFR,Unknown
REQ403,PROJ-01,Zenodo System,SRSCD-Zenodo,"Where more than one mobile radio network is available for use by a General purpose mobile, the selection of the network to use shall be automatic (see section 10.5).",FR,F1_REQ_00402,file_1,NFR,Unknown
REQ404,PROJ-01,Zenodo System,SRSCD-Zenodo,"When the General purpose mobile changes network automatically, a visual and audible indication shall be given.",FR,F1_REQ_00403,file_1,NFR,Unknown
REQ405,PROJ-01,Zenodo System,SRSCD-Zenodo,It shall be possible for a General purpose user to override the automatic network selection manually.,FR,F1_REQ_00404,file_1,NFR,Unknown
REQ406,PROJ-01,Zenodo System,SRSCD-Zenodo,The manual network selection function shall not be available during calls (General purpose radio).,FR,F1_REQ_00405,file_1,NFR,Unknown
REQ407,PROJ-01,Zenodo System,SRSCD-Zenodo,It shall be possible to register a functional number initiated by the user and transmitted to the ground (General purpose radio).,FR,F1_REQ_00406,file_1,NFR,Unknown
REQ408,PROJ-01,Zenodo System,SRSCD-Zenodo,The user shall enter the functional number which is transmitted to the network (General purpose radio).,FR,F1_REQ_00407,file_1,NFR,Unknown
REQ409,PROJ-01,Zenodo System,SRSCD-Zenodo,"Where a change of functional number is required, it shall be possible for the user to initiate the change (General purpose radio).",FR,F1_REQ_00408,file_1,NFR,Unknown
REQ410,PROJ-01,Zenodo System,SRSCD-Zenodo,It shall be possible for the user to find and display stored numbers and their information (General purpose radio).,FR,F1_REQ_00409,file_1,NFR,Unknown
REQ411,PROJ-01,Zenodo System,SRSCD-Zenodo,It shall be possible for the user to store and/or overwrite numbers and their details in the radio (General purpose radio).,FR,F1_REQ_00410,file_1,NFR,Unknown
REQ412,PROJ-01,Zenodo System,SRSCD-Zenodo,A standard data interface should be provided to allow a computer to be connected to the General purpose radio.,FR,F1_REQ_00411,file_1,NFR,Unknown
REQ413,PROJ-01,Zenodo System,SRSCD-Zenodo,It should be possible for a General purpose user to change the battery without the use of tools.,NFR,F1_REQ_00412,file_1,NFR,Unknown
REQ414,PROJ-01,Zenodo System,SRSCD-Zenodo,The weight of the General purpose radio including battery should not exceed 250g.,NFR,F1_REQ_00413,file_1,NFR,Unknown
REQ415,PROJ-01,Zenodo System,SRSCD-Zenodo,"General purpose radios should be equipped with rechargeable batteries capable of providing a minimum of eight hours operation from a single charge based on 20% point-to-point calls, 5% group calls, and 75% standby.",NFR,F1_REQ_00414,file_1,NFR,Unknown
REQ416,PROJ-01,Zenodo System,SRSCD-Zenodo,Changing the battery should not result in losing data stored in the General purpose radio.,NFR,F1_REQ_00415,file_1,NFR,Unknown
REQ417,PROJ-01,Zenodo System,SRSCD-Zenodo,The General purpose radio should be suitable for use with a car adapter kit.,FR,F1_REQ_00416,file_1,NFR,Unknown
REQ418,PROJ-01,Zenodo System,SRSCD-Zenodo,The General purpose radio MMI should comprise a display.,NFR,F1_REQ_00417,file_1,NFR,Unknown
REQ419,PROJ-01,Zenodo System,SRSCD-Zenodo,The General purpose radio MMI should comprise a control panel.,NFR,F1_REQ_00418,file_1,NFR,Unknown
REQ420,PROJ-01,Zenodo System,SRSCD-Zenodo,The General purpose radio MMI should comprise a loudspeaker.,NFR,F1_REQ_00419,file_1,NFR,Unknown
REQ421,PROJ-01,Zenodo System,SRSCD-Zenodo,The General purpose radio MMI should comprise a microphone.,NFR,F1_REQ_00420,file_1,NFR,Unknown
REQ422,PROJ-01,Zenodo System,SRSCD-Zenodo,The General purpose radio MMI should be suitable for use both by day and night.,NFR,F1_REQ_00421,file_1,NFR,Unknown
REQ423,PROJ-01,Zenodo System,SRSCD-Zenodo,The on/off control should be designed to prevent accidental activation/deactivation (General purpose radio).,NFR,F1_REQ_00422,file_1,NFR,Unknown
REQ424,PROJ-01,Zenodo System,SRSCD-Zenodo,Facilities should be provided to adjust the loudspeaker volume (General purpose radio).,FR,F1_REQ_00423,file_1,NFR,Unknown
REQ425,PROJ-01,Zenodo System,SRSCD-Zenodo,A Push-To-Talk function shall be provided (General purpose radio).,FR,F1_REQ_00424,file_1,NFR,Unknown
REQ426,PROJ-01,Zenodo System,SRSCD-Zenodo,The Push-To-Talk function does not need to be a dedicated button (General purpose radio).,FR,F1_REQ_00425,file_1,NFR,Unknown
REQ427,PROJ-01,Zenodo System,SRSCD-Zenodo,Four buttons should be provided for designated stored numbers (General purpose radio).,FR,F1_REQ_00426,file_1,NFR,Unknown
REQ428,PROJ-01,Zenodo System,SRSCD-Zenodo,Stored numbers and other set-up details should be protected against accidental alteration (General purpose radio).,NFR,F1_REQ_00427,file_1,NFR,Unknown
REQ429,PROJ-01,Zenodo System,SRSCD-Zenodo,"If the ability to initiate Railway emergency calls is implemented in the General purpose radio, accidental initiation of a Railway emergency call shall be prevented.",NFR,F1_REQ_00428,file_1,NFR,Unknown
REQ430,PROJ-01,Zenodo System,SRSCD-Zenodo,A visual and audible indication shall be given when the remaining capacity of the battery is such as to enable only 10 minutes of full duplex call time (General purpose radio).,FR,F1_REQ_00429,file_1,NFR,Unknown
REQ431,PROJ-01,Zenodo System,SRSCD-Zenodo,A network service availability indication shall be provided to the user (General purpose radio).,FR,F1_REQ_00430,file_1,NFR,Unknown
REQ432,PROJ-01,Zenodo System,SRSCD-Zenodo,A visual indication shall be provided to the user if the network service is no longer available (General purpose radio).,FR,F1_REQ_00431,file_1,NFR,Unknown
REQ433,PROJ-01,Zenodo System,SRSCD-Zenodo,An audible indication should be provided to the user if the network service is no longer available (General purpose radio).,FR,F1_REQ_00432,file_1,NFR,Unknown
REQ434,PROJ-01,Zenodo System,SRSCD-Zenodo,"The Operational radio shall be capable of use as a standard telephone, such that the user is able to call any valid number subject to call restrictions enforced by the network.",FR,F1_REQ_00433,file_1,NFR,Unknown
REQ435,PROJ-01,Zenodo System,SRSCD-Zenodo,It shall be possible for the user of an Operational radio to establish a call with the primary controller with a minimum number of actions being required.,FR,F1_REQ_00434,file_1,NFR,Unknown
REQ436,PROJ-01,Zenodo System,SRSCD-Zenodo,It shall be possible for the user of an Operational radio to establish a call with the secondary controller with a minimum number of actions being required.,FR,F1_REQ_00435,file_1,NFR,Unknown
REQ437,PROJ-01,Zenodo System,SRSCD-Zenodo,It shall be possible for the user of an Operational radio to establish a call with the power supply controller with a minimum number of actions being required.,FR,F1_REQ_00436,file_1,NFR,Unknown
REQ438,PROJ-01,Zenodo System,SRSCD-Zenodo,"For some users (Operational radio), particularly for shunting team leaders, up to twenty valid numbers may be stored for one controller type.",FR,F1_REQ_00437,file_1,NFR,Unknown
REQ439,PROJ-01,Zenodo System,SRSCD-Zenodo,"For some users (Operational radio), the identities of the controllers corresponding to these valid numbers shall be displayed with an audible and visual prompt for one to be selected.",FR,F1_REQ_00438,file_1,NFR,Unknown
REQ440,PROJ-01,Zenodo System,SRSCD-Zenodo,"For some users (Operational radio), the number of the controller selected shall then be used to establish the call.",FR,F1_REQ_00439,file_1,NFR,Unknown
REQ441,PROJ-01,Zenodo System,SRSCD-Zenodo,"If no selection is made by the user within 10 seconds, the radio shall abandon the call attempt (Operational radio).",FR,F1_REQ_00440,file_1,NFR,Unknown
REQ442,PROJ-01,Zenodo System,SRSCD-Zenodo,"Once an appropriate number has been obtained (Operational radio), the radio shall attempt to establish a call to this number with railway operation priority.",FR,F1_REQ_00441,file_1,NFR,Unknown
REQ443,PROJ-01,Zenodo System,SRSCD-Zenodo,An audible and visual indication shall be provided to the user that the call is proceeding (Operational radio).,FR,F1_REQ_00442,file_1,NFR,Unknown
REQ444,PROJ-01,Zenodo System,SRSCD-Zenodo,"When the call is connected to the controller, an audible and visual indication shall be provided to the user (Operational radio).",FR,F1_REQ_00443,file_1,NFR,Unknown
REQ445,PROJ-01,Zenodo System,SRSCD-Zenodo,"The functional identity of the connected party, if available, shall be displayed to the user (Operational radio).",FR,F1_REQ_00444,file_1,NFR,Unknown
REQ446,PROJ-01,Zenodo System,SRSCD-Zenodo,"Where available, an alphanumeric description of the identity of the connected party shall be displayed (Operational radio).",FR,F1_REQ_00445,file_1,NFR,Unknown
REQ447,PROJ-01,Zenodo System,SRSCD-Zenodo,"If the system is not able to connect the call, an audible and visual indication shall be provided to the user (Operational radio).",FR,F1_REQ_00446,file_1,NFR,Unknown
REQ448,PROJ-01,Zenodo System,SRSCD-Zenodo,The Railway emergency call shall be able to be initiated using a single red button (Operational radio).,FR,F1_REQ_00447,file_1,NFR,Unknown
REQ449,PROJ-01,Zenodo System,SRSCD-Zenodo,"It should be possible, as a maintenance function, to enable/disable the emergency call function (Operational radio).",FR,F1_REQ_00448,file_1,NFR,Unknown
REQ450,PROJ-01,Zenodo System,SRSCD-Zenodo,"If the emergency call function is disabled, a visual indication and short audible indication shall be given when the radio is switched on (Operational radio).",FR,F1_REQ_00449,file_1,NFR,Unknown
REQ451,PROJ-01,Zenodo System,SRSCD-Zenodo,"If the emergency call function is disabled, a visual indication and short audible indication shall be given when the emergency button is pushed (Operational radio).",FR,F1_REQ_00450,file_1,NFR,Unknown
